0.0787861320091347	0.0248777874395614	0.0689452187013557	0.0955305598189731	0.0535486077673494	0.0454281754537617	0.0323704898508128	0.0405907655323813	0.0301286874944943	0.0877039414069079	0.074318550925688	0.046260006324465	0.0248134118620369	0.0486901758931066	0.087219448940465	0.0263992673374709	0.0618480499190502	0.096422612339455	0.0756923362965194	0.0470497212591813	0.0231170251607509	0.0650109637831389	0.0579764134520555	0.075263292889699	0.0978202579532844	0.013170176424631	0.0245724903534038	0.0904928815506831	0.0192166771829206	0.0902729709121738	0.0460880913054981	0.0977938686021575	0.0847699829771975	0.0465004454117736	0.0239067002776576	0.0862297256296293	0.0863424364897294	0.0536069077372472	-0.0265657671364963	0.0627587657114363	0.0385066921377672	0.0789188908398997	0.0990473354696517	0.00675195735262332	0.0529509140890794	0.0151920226007663	0.0320944143142991	0.01583149941444	0.0864497289464109	0.0970308226519408	0.0628138492642035	0.0928295303568382	0.00100266770506402	0.0422496483857975	0.0410755297826023	0.0137751682259958	0.0669013739875059	0.0936819258116567	0.0977103018656887	0.0403784313427184	0.0208556851003578	0.0418589051867725	0.0201966230881496	0.0294705414548367	0.00986506189313099	0.0376000757910681	0.0231474585959623	0.0404001814492655	-0.0054118848712862	-0.0149171269375492	0.0313239605066713	0.0730879550203901	0.0759833583701538	0.0709280824817039	0.0736049518794117	0.0366981935980342	0.0606119159500175	0.0443738241331383	0.0200620415006425	0.0826282353525181	0.0810757621103319	0.00874099093896383	0.0040431526042722	0.0221858545309798	0.0274591216479703	0.0532585609486599	0.0967912008970935	0.0425203345914	0.0010549740590352	0.00564607691448741	0.00503637626732186	0.0578620922895318	0.0180060604177183	-0.00211870389000221	0.0161538009496534	-0.0367226106296556	0.0112066171332699	0.0116286356159956	0.0258778066315616	0.056774146609676	0.0453163656924087	0.037473857186417	0.0638436212815472	0.0546581324476994	0.0341184367185237	0.055580585101258	0.0830369376559698	0.00944338628493554	0.0487805847617498	0.0986222200554899	0.0478115399125086	0.0156769178880737	0.0713695470110371	0.0150820665131705	0.0593026692323865	0.012114694161394	0.0274509368252193	0.0641580055890501	-0.0562007243319014	0.0342326486234822	0.018882969672894	-0.0519274991644138	-0.00629817811384981	-0.075899355917398	0.0181284849618282	-0.0141930754452503	-0.0402126172620296	-0.00194886561271217	0.0126957145336105	0.0659993863706594	0.0728285270112569	-0.0363426680156267	0.0340800837184402	0.0153505117988692	0.00641394473353564	0.0103146544614281	0.00827004370080665	0.016529038116748	0.0629654009828994	0.0526991940814532	0.0538781002414776	0.0860663716616418	0.092393388217723	-0.00632535267420508	0.0370852544376078	-0.0696987149498887	-0.0530109645031497	0.0239208210221835	-0.0309231569052697	-0.0137132588630665	-0.0120644762161533	0.00268575482380706	-0.00694546173410904	0.0355670613373466	0.0577435482982235	0.0216858366375285	0.0880449672189498	0.0780896204412959	-0.0210315227947745	-0.000154854378163889	0.0669192050815488	0.0407417343932195	0.0630844326994271	0.0125120989212212	-0.0249726352697697	0.0300237081603862	0.0261141691640563	0.0214515668439919	0.0857286387522373	0.0320083549860904	0.0793404979815915	-0.00804858482191003	-0.0217786511571142	-0.00164865748481651	0.0391772662924316	0.136884543357843	0.0934589653293673	0.08377477102388	0.0651801078829548	0.120213657328677	0.109484802385929	0.136506129412737	0.117636636740391	0.145604732648226	0.0845717706020576	0.115136591452113	0.102900172734803	0.101957886841638	0.132345614972972	0.0868722643381484	-0.00654315573424655	-0.0206619300650168	-0.0432630124687723	0.0145580928052675	0.0790296848470137	0.0850218033995911	0.00106056816925321	0.0262816236942455	0.0759497897599431	-0.00917842562781018	0.0183805786138584	-0.0243226898109917	0.182957200751567	0.28949937500922	0.275538681375726	0.202853294571235	0.161553770004969	0.178164298005316	0.127828508975649	0.197403706387484	0.137031801858418	0.17197661062225	0.176257639408879	0.189470104602969	0.317847763619803	0.197622126998308	0.21221226532751	0.0879143031657374	-0.00671640121545958	-0.0194649947400724	0.000292963465709324	-0.0445334220804675	0.0455432158412758	0.0837509615000581	0.0856074377827381	0.0531248401166521	-0.00449584299433276	0.0623303642531958	0.00577814900621183	0.122676983263964	0.446061275433508	0.575872313765851	0.410658625301583	0.231782515545453	0.0932791333254698	-0.00685180332090462	-0.0678259239169962	-0.0834415307348261	-0.0548023405701175	0.058313643624641	0.183491429849072	0.238628029028642	0.277303235537767	0.336956966219957	0.360230310147022	0.192238996954517	0.00474820828217191	-0.0224342715415225	-0.073043987355455	0.00336120730158193	0.0313705777564307	0.0843821545771166	0.0664991403773889	0.0986873907013771	0.0234026306823612	0.00907784086089321	-0.00203493653901919	0.29829741909951	0.600148719203495	0.566448587503583	0.306261099068533	-0.0498516772909235	-0.298746033256519	-0.409389901410792	-0.452995354368393	-0.468248854111986	-0.258481815715514	-0.0765284824951418	0.0167397990742111	0.130661210229454	0.160983451055319	0.297446863128787	0.355193483218099	0.240753319723774	0.155414546397161	-0.0789119567922541	-0.0974773233258351	0.0215209423801241	-0.0163755364503582	0.0537886602908787	0.0358920820224528	0.00954279613886502	0.00622608035535936	0.0510426491063103	0.0325288334470168	0.305960236137186	0.570310259640719	0.430809047907081	-0.165216844226677	-0.586582780906385	-0.702247183824962	-0.633083066089568	-0.439310865971836	-0.364378173933099	-0.276065090107012	-0.0154042050335122	0.11092625839481	0.194573559073054	0.113506318350987	0.116979510012382	0.24455823893067	0.283400209671204	0.213338442201326	0.0303536829073257	-0.11349463119912	-0.0322052379989707	0.063137505607642	0.0560494908534712	0.00542927622116603	0.0279134155361009	-0.00447425926581518	0.0148100399010076	0.129497422857287	0.331651072065888	0.491780345256925	0.0452357090742728	-0.700636692081315	-0.895549243266283	-0.720610174471559	-0.378935950647848	-0.117349355805436	-0.0350622648566236	-0.0597013200514678	0.118084289928084	0.284585453329169	0.216991969569743	0.0310176416971723	0.0677666089238898	0.104925068383441	0.271234035093602	0.223266104998437	-0.0303051758913363	-0.180472844240634	-0.108960908951168	0.01908749595051	0.00290725060508572	0.046355260371396	0.0518747501999636	0.00566964143582363	-0.0338553083461104	0.0273055644294004	0.337464991894197	0.290164606771847	-0.282200693073852	-0.847889102754314	-0.813536501179611	-0.433391237872766	0.00440152819272206	0.193071421704592	0.247124137827755	0.145586140857624	0.157282953882342	0.224039991826252	0.256721324662536	0.0236937266810476	0.0750358405845703	0.0848105568673015	0.17749661787727	0.130057158601646	-0.0979059604202185	-0.188042522343099	-0.195480660832762	-0.0291282799637991	0.0557509534448509	0.0794213296284067	0.0876142024740733	-0.0168417108188465	-0.0664447669656075	0.0399871229176684	0.234496875235499	0.218365492540632	-0.363269416209341	-0.679418337204938	-0.458275207841012	0.00891160627700075	0.231968202610088	0.378251624959469	0.229590484151444	0.118916303115032	0.119038976723781	0.19040321437894	0.218507533330038	0.109676292777079	0.116129233691258	0.0970454652241641	0.0165950906645431	-0.0939879172381668	-0.160621674849825	-0.190775557085434	-0.123855861449408	-0.000897056801401954	0.0478523998142725	0.0827106697870003	0.040245352480607	-0.0651406320236685	-0.145913073555905	-0.0191444067989944	0.231247580404339	0.238330557393148	-0.252196436455965	-0.411109676486992	-0.169007619871791	0.169284688531382	0.322161113983155	0.272888659596047	0.189890051813195	0.0689803753150117	0.0950863515470509	0.245931761313762	0.21882710665743	0.119522532604171	0.166271399588113	0.0187200429419231	-0.0935440657771126	-0.0638815326106879	-0.0292780196166394	0.0206928520753166	-0.0591396084261552	-0.0504922380246722	0.0366966431861694	0.0719138345550345	-0.000585946438173224	-0.0407502935988021	-0.156783327539369	0.0381988646585984	0.224903787034183	0.323387252364757	-0.0743808171786266	-0.242004820134548	-0.0464611843079889	0.200469437747656	0.184353905453802	0.122004720284289	0.157408224916196	0.100953894485592	0.118270727796585	0.211917646191253	0.304984460805862	0.256462417435501	0.201536521368986	0.0452157392233717	-0.0777752543380554	-0.0176945140075097	0.10958953798668	0.0900436712577702	-0.00156051269316327	0.0331356172619336	0.0533355384044966	0.0936257841035844	0.0254264061127671	-0.0228864021737844	-0.161952900311878	0.0807477233888095	0.274485553050895	0.438951238174325	0.173673092327293	-0.1173317213206	-0.0449719843772425	0.0284662964232228	0.0350862940015977	0.152137755026971	0.2676249229275	0.284895066866706	0.23770506498991	0.251283619985271	0.36706145782126	0.346073848852785	0.200695590118409	-0.0054828676059712	0.0103051557948833	0.162614935942637	0.171744791933178	0.143111478280967	0.0729445897601808	0.0548633737908246	0.00763700392910307	0.00532849780531996	0.0100371487383695	-0.00584692040881112	-0.0481988475684145	0.100058077009426	0.34919052881051	0.390026326834285	0.219236288972604	-0.125291005309975	-0.122562995817373	-0.20286765704712	-0.0290121447099469	0.138678795764313	0.279888974349567	0.362612756519717	0.262104236243444	0.211300164337401	0.130799658862511	0.0804517942498184	-0.0915015140865294	-0.142300418072916	-0.0456554328139291	0.0942286141258277	0.189627332807636	0.117018956693932	0.0127442091599212	0.0264073619193774	-0.000415674371102778	0.0659552120445088	0.0379586078744378	0.0209998349308174	-0.029995006825647	0.0508722277865528	0.194542622455875	0.338609825145404	0.173860294751062	-0.114846841290161	-0.105759330828982	-0.0467731061748071	0.0500537896069628	0.119663274857404	0.262137725393878	0.254010575221546	0.150262600501431	-0.0834077370899358	-0.166753276802268	-0.38214575083417	-0.434344680766251	-0.317135839101608	-0.0200133528383408	0.0725085197631827	0.0434445603478934	-0.00917366016309182	-0.00613912799267272	0.00975846175413093	0.0327574450875967	0.0152410688881022	0.0653011248285422	0.0310996939819727	0.00886884075012239	0.027913726485264	0.0950007699212194	0.122563493080399	0.101637682102508	-0.00634891751295804	0.0939479299141275	0.0738050511290323	0.140570164718471	0.188754114844594	0.180301626519212	0.0353326134424195	-0.0661573071688289	-0.27645702166872	-0.436920537271837	-0.419685370007119	-0.288436674790421	-0.101328414281282	0.00920031788140172	0.0270072960031208	-0.0713086929324713	-0.00249013210436258	-0.000956820671934042	-0.0162896515876045	0.0542985681312939	0.0878280860780869	0.0339918827330656	0.0461249464991337	0.0509586014359808	0.0373008627986287	-0.0274782932863838	0.0607220630155941	0.0144457358950133	0.139036506911744	0.151731324491495	0.233872441488235	0.210825619442908	0.100935239186887	0.0549364842412459	-0.0915422070250478	-0.103236794836997	-0.160281539347716	-0.2550025094919	-0.135228159411281	-0.0166541420352304	0.0748072841787384	0.105450164638807	0.071029618629735	-0.0648839713849791	-0.0928723545435995	-0.0133378563992215	-0.00386250104457368	0.0522285173077107	0.0254839461881127	0.0373731725557582	0.0498080051540011	0.0293228360030046	0.0582159758732001	0.00743324465556159	0.0119217705314021	0.0337229886619015	0.00197566563529339	0.0541565319508815	0.129388000424788	0.0722966674056454	0.0504525778861814	-0.0233819874116926	0.0367336400672778	0.0428251558775765	0.057978307348852	0.0808198587528157	0.18402344309949	0.255188397047717	0.146083601457057	0.127268777576675	0.0224792297042694	-0.0104898862203668	-0.0565791523702708	0.0619082035922995	0.028260518546855	0.0157904661403636	0.0522420384698743	0.0986014717252001	0.0669150825901493	0.0144220831619296	0.0610846318349746	-0.0356144127555657	-0.0756330986747833	-0.0402600254927162	-0.0395188533788389	-0.0442608185546271	-0.0270431275385512	0.0374001554848094	0.0425391722075865	0.035966909589831	0.0791777403801837	0.10644442975254	0.11885491194783	0.129881811509704	0.202505385621441	0.16094529719781	0.183539376559449	0.0704422343487377	-0.000815336159111235	0.0092367647692561	-0.0156341381684729	0.0418584391781664	0.0092622002658167	0.03732778194236	0.0806013237128972	0.0566976272299409	0.0319949070606357	0.0838180486269876	-0.00712188065995074	0.0131314148974962	-0.0481686534590755	-0.108674330261132	-0.0941408968019855	-0.0699533739776168	-0.0260955383843072	0.0553107019359443	-0.00478846303669633	0.0162380568946033	0.0585586376714376	0.0254579338376658	0.0837454164646655	0.110044190001613	0.182744300010526	0.142011696173643	0.0616583854281207	0.00587240240325195	0.0478976546313319	0.0522990591866803	0.0475730213942513	0.0334539882467041	0.029685028124452	0.0898951276158426	0.0663651130936877	0.0914119653363768	0.0798461713734298	0.0219531490545976	-0.0145857947579612	0.0396051247136152	0.0281114653588407	-0.0747325903698391	-0.0237997979664041	-0.0845817115761109	-0.0316903482742948	-0.0444655041364318	-0.0259274189331174	0.026014328559333	0.0960454577572526	0.0796002111161711	0.0917219661054686	0.0767627956381769	0.0943589330971623	0.0316755351676853	-0.0210380631077557	0.0175281263023639	0.0384789142764615	-0.0110125202269695	0.0647912197546867	0.0252018374944825	0.0890972508066787	0.0664322051528991	0.0933510386819723	0.0471158091198261	0.0277416028211553	0.0806820681491254	0.0325188608905193	0.0146994565552174	-0.0013455470152704	-0.00878009435416809	-0.00831711010780963	0.0469696907071903	0.0352513885777768	0.0209511717517464	0.0268417411447821	0.0205182420937762	0.00209144231726664	0.0257278132240449	0.0936985502271296	0.0804045541436731	0.0755587235266055	0.00995541184516981	0.0133658023435815	0.0825737094396981	0.0903165587837336	-0.00188476464676613	0.0499469319939819	0.0674874431767908	0.0764040692133848	0.0395321711150614	0.0517891414704682	0.0776337188564398	0.0672185845986095	0.0808139605358308	0.0791296056219848	-0.00379523363056536	-0.0134243285827387	0.0127279177785351	0.0543571221718569	0.0437945862192369	0.0460277172845163	0.0656050019906091	0.0785338667913306	0.0153798940741186	0.0101322109179044	0.0996090585725281	0.0974673024965716	0.0454697593946529	0.00644748705515863	0.0648728463877117	0.0154067518596047	0.020758433825171	0.0103212375618037	0.0739248615102493	0.0423208779386808	0.0676584432216633	0.0381081123082471	0.0126208960603089	0.05715072278732	0.023581802716284	0.0331158674941938	0.0734293875160764	0.0645493791739221	0.00723662535065628	0.013556597760672	0.0937330501267613	0.0290032090873129	0.0807793130103723	0.0520480734538511	0.0279766743201654	0.0145079836782571	0.0619322046460268	0.0402759608534518	0.0341677392558229	0.0316149516694784	0.011109076917784	0.0378900043745649	0.00712666330434145	0.0695243441357856	0.0940529567161822	0.00457301670898358	0.000487855356413804	0.0479494199845704	0.0979194095348564	0.0228091352259783	-0.834115928201858
